URL,MobileURL,Date,Title
"http://www.fox19.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.seattlepi.com/news/texas/article/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","http://www.seattlepi.com/news/texas/amp/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","2017-11-07 23:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wxow.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:00:00","Mass shooters exploit lapses , limited laws to get guns - WXOW News 19 La Crosse , WI - News , Weather and Sports"
"http://www.wbrc.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:15:00","Mass shooters exploit lapses , limited laws to get guns - WBRC FOX6 News"
"http://www.WSFA.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.kxxv.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:30:00","Mass shooters exploit lapses , limited laws to get guns - KXXV - TV News Channel 25 - Central Texas News and Weather for Waco , Temple , Killeen"
"http://www.wtol.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-08 00:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.fox14tv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:30:00","Mass shooters exploit lapses , limited laws to get guns - FOX 14 TV Joplin and Pittsburg News Weather Sports"
"http://www.ktvn.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:15:00","Mass shooters exploit lapses , limited laws to get guns - KTVN Channel 2"
"http://www.kristv.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns - KRISTV . com | Continuous News Coverage"
"http://www.hawaiinewsnow.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns - Hawaii News Now"
"http://www.the-messenger.com/news/national/article_9feff7e1-684d-5d91-a0d4-5b97e502654a.html","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns | National"
"http://www.wmbfnews.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns"
"https://www.wtvq.com/2017/11/07/mass-shooters-exploit-lapses-limited-laws-to-get-guns/","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.katc.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns - KATC . com | Continuous News Coverage"
"http://www.newschannel6now.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns - KAUZ - TV : Newschannel 6 Now"
"http://www.walb.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns"
"https://www.washingtonpost.com/national/religion/mass-shooters-exploit-lapses-limited-laws-to-get-guns/2017/11/07/8247bfb8-c3f2-11e7-9922-4151f5ca6168_story.html","https://www.washingtonpost.com/amphtml/national/religion/mass-shooters-exploit-lapses-limited-laws-to-get-guns/2017/11/07/8247bfb8-c3f2-11e7-9922-4151f5ca6168_story.html","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.newschannel6now.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns - KAUZ - TV : Newschannel 6 Now"
"http://www.ktre.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns - KTRE . com"
"http://www.WLOX.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns - WLOX . com"
"http://www.fox8live.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.koamtv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wistv.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns - wistv . com"
"http://www.ksby.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:00:00","Mass shooters exploit lapses , limited laws to get guns - KSBY . com"
"http://www.kten.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns - KTEN . com"
"http://www.hometownstations.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.lex18.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:45:00","Mass shooters exploit lapses , limited laws to get guns - LEX18 . com"
"http://www.koaa.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:45:00","Mass shooters exploit lapses , limited laws to get guns - KOAA . com | Continuous News"
"http://www.wtoc.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wdam.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.kltv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-08 00:00:00","Mass shooters exploit lapses , limited laws to get guns - KLTV . com - Tyler , Longview , Jacksonville"
"http://www.expressnews.com/news/texas/article/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","http://www.expressnews.com/news/texas/amp/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","2017-11-07 22:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.greensboro.com/ap/us_world/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_3cca8d34-ec3a-5d0e-8610-7c88ef3a7b6c.html","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns | AP US / World"
"http://thefacts.com/ap_news/texas/article_d6297fe1-fa97-5e5b-b5bb-8603abe644c6.html","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns | Texas"
"http://www.wacotrib.com/news/ap_nation/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_b93edf52-3a0d-5f6c-9517-cb7d421c631f.html","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns | National News"
"http://www.newswest9.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns - KWES NewsWest 9 / Midland , Odessa , Big Spring , TX : newswest9 . com"
"http://www.chieftain.com/news/national/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_7d7cda68-8a1e-533c-b86c-897876dd14ac.html","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.dailyprogress.com/news/national/wire/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_623cb267-baf1-5918-8cab-7e36cea202ba.html","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns | National News"
"http://www.mysuncoast.com/ap/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_4438908b-9c6d-5590-b654-3be509054854.html","","2017-11-07 20:45:00","Mass shooters exploit lapses , limited laws to get guns | Ap"
"http://wcfcourier.com/news/national/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_3b4ee278-067f-5e31-9c24-46a7305867c9.html","","2017-11-07 20:45:00","Mass shooters exploit lapses , limited laws to get guns | National"
"http://www.kvoa.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns - KVOA | KVOA . com"
"http://tucson.com/news/national/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_98f6987b-2e4f-57d5-b2f1-908b857f2f8d.html","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns | AP National News"
"http://www.krgv.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.fredericksburg.com/news/news-wire/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_92fce4f3-cccf-56a5-a18e-1d5eee9cb48b.html","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns | News - wire"
"http://www.foxnews.com/us/2017/11/07/mass-shooters-exploit-lapses-limited-laws-to-get-guns.html","http://www.foxnews.com/us/2017/11/07/mass-shooters-exploit-lapses-limited-laws-to-get-guns.amp.html","2017-11-07 20:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wtvm.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 20:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://muscatinejournal.com/news/national/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_b715732e-5507-52d4-af95-fae0344cf210.html","","2017-11-07 20:30:00","Mass shooters exploit lapses , limited laws to get guns | National"
"http://mynorthwest.com/807357/mass-shooters-exploit-lapses-limited-laws-to-get-guns/","http://mynorthwest.com/807357/mass-shooters-exploit-lapses-limited-laws-to-get-guns/amp/","2017-11-07 20:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.kztv10.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns - KZTV10 . com | Continuous News Coverage"
"http://www.startribune.com/mass-shooters-exploit-lapses-limited-laws-to-get-guns/455902153/","http://m.startribune.com/mass-shooters-exploit-lapses-limited-laws-to-get-guns/455902153/","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.starherald.com/news/nation_world/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_9215501d-2a17-5965-aa40-ea0dcffe34b7.html","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns | Nation / World"
"http://lacrossetribune.com/news/national/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_ee2259e0-e570-5a04-8f85-185a502bcb7f.html","","2017-11-07 20:15:00","Mass shooters exploit lapses , limited laws to get guns | National"
"http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/ap/2017/11/07/Mass_shooters_exploit_lapses_limited_laws_to_get_guns.html","http://m.mynews13.com/content/mobile/news/cfnews13/news/article.touch.html/content/news/articles/ap/2017/11/07/Mass_shooters_exploit_lapses_limited_laws_to_get_guns","2017-11-07 20:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wbt.com/articles/ap-news/mass-shooters-exploit-lapses-limited-laws-get-guns","","2017-11-07 20:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://northernstar.info/from_ap/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_24ecea48-ab44-5928-a4af-3f42d649e915.html","","2017-11-07 20:45:00","Mass shooters exploit lapses , limited laws to get guns | From AP"
"http://www.abc-7.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 20:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.morganton.com/news/us/ap/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_67320d26-5557-53a9-81d7-2b41fe8b668a.html","","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns | Ap"
"http://www.mysanantonio.com/news/texas/article/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","http://www.mysanantonio.com/news/texas/amp/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.sfgate.com/news/texas/article/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","http://www.sfgate.com/news/texas/amp/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","2017-11-07 20:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.kswo.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-08 01:30:00","Mass shooters exploit lapses , limited laws to get guns - KSWO , Lawton , OK - Wichita Falls , TX : News , Weather , Sports . ABC , 24 / 7 , Telemundo"
"http://www.kltv.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns - KLTV . com - Tyler , Longview , Jacksonville"
"http://www.nbc-2.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.msnewsnow.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns - MSNewsNow . com"
"http://www.kztv10.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-08 00:30:00","Mass shooters exploit lapses , limited laws to get guns - KZTV10 . com | Continuous News Coverage"
"http://www.wrcbtv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-08 00:45:00","Mass shooters exploit lapses , limited laws to get guns - WRCBtv . com"
"http://www.newschannel10.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:30:00","Mass shooters exploit lapses , limited laws to get guns - KFDA"
"http://www.stamfordadvocate.com/news/crime/article/6-Florida-police-officers-kill-armed-man-who-12328833.php","http://www.stamfordadvocate.com/news/crime/amp/6-Florida-police-officers-kill-armed-man-who-12328833.php","2017-11-03 17:15:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.abc2news.com/news/national/6-florida-police-officers-kill-armed-man-who-shouted-slurs","http://amp.abc2news.com/2389644119/6-florida-police-officers-kill-armed-man-who-shouted-slurs.html","2017-11-03 16:15:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.mysuncoast.com/lakeland-police-officers-kill-armed-man-who-shouted-slurs/article_36558de2-c096-11e7-8ac0-ab4328079c1e.html","","2017-11-03 16:30:00","6 Lakeland police officers kill armed man who shouted slurs | Mobile"
"http://www.sfchronicle.com/news/crime/article/6-Florida-police-officers-kill-armed-man-who-12328833.php","http://www.sfchronicle.com/news/crime/amp/6-Florida-police-officers-kill-armed-man-who-12328833.php","2017-11-03 14:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.wtxl.com/ap/florida-police-officers-kill-armed-man-who-shouted-slurs/article_1046efb8-ef2a-54c3-bc0b-2862210ee94c.html","","2017-11-03 15:45:00","6 Florida police officers kill armed man who shouted slurs | AP"
"https://www.clickorlando.com/news/6-florida-police-officers-kill-gunman-who-shouted-racial-slurs","https://amp.clickorlando.com/news/6-florida-police-officers-kill-gunman-who-shouted-racial-slurs","2017-11-03 15:15:00","6 Florida police officers kill gunman who shouted racial slurs"
"https://www.newstalkflorida.com/news/6-florida-police-officers-kill-armed-man-shouted-slurs/","https://www.newstalkflorida.com/news/6-florida-police-officers-kill-armed-man-shouted-slurs/amp/","2017-11-03 15:15:00","6 Florida police officers kill armed man who shouted slurs"
"https://www.wthr.com/article/6-florida-police-officers-kill-armed-man-who-shouted-slurs","","2017-11-03 12:45:00","6 Florida police officers kill armed man who shouted slurs - National News"
"http://www.startribune.com/6-florida-police-officers-kill-armed-man-who-shouted-slurs/454920643/","http://m.startribune.com/6-florida-police-officers-kill-armed-man-who-shouted-slurs/454920643/","2017-11-03 11:45:00","6 Florida police officers kill armed man who shouted slurs"
"http://news10.com/ap/6-florida-police-officers-kill-armed-man-who-shouted-slurs/","","2017-11-03 11:45:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.newspressnow.com/news/national/florida-police-officers-kill-armed-man-who-shouted-slurs/article_ecaf1416-7241-505a-9397-f25501222741.html","","2017-11-03 12:15:00","6 Florida police officers kill armed man who shouted slurs | National"
"http://www.chieftain.com/news/national/florida-police-officers-kill-armed-man-who-shouted-slurs/article_9c6908a5-9e6b-5fda-872f-d2ca78986692.html","","2017-11-03 12:15:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.macon.com/news/business/article182475106.html","//amp.macon.com/news/business/article182475106.html","2017-11-03 12:30:00","6 Florida police officers kill armed man who shouted slurs"
"https://www.washingtonpost.com/national/6-florida-police-officers-kill-armed-man-who-shouted-slurs/2017/11/03/00ca809c-c087-11e7-9294-705f80164f6e_story.html","https://www.washingtonpost.com/amphtml/national/6-florida-police-officers-kill-armed-man-who-shouted-slurs/2017/11/03/00ca809c-c087-11e7-9294-705f80164f6e_story.html","2017-11-03 11:30:00","6 Florida police officers kill armed man who shouted slurs"
"https://www.seattletimes.com/nation-world/6-florida-police-officers-kill-armed-man-who-shouted-slurs/","","2017-11-03 11:30:00","6 Florida police officers kill armed man who shouted slurs"
"http://wbtw.com/ap/6-florida-police-officers-kill-armed-man-who-shouted-slurs/","","2017-11-03 12:30:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.bgdailynews.com/news/national/florida-police-officers-kill-armed-man-who-shouted-slurs/article_9348c15b-2a4d-52c0-b450-f1df8ea67611.html","","2017-11-03 12:30:00","6 Florida police officers kill armed man who shouted slurs | National"
"http://tucson.com/news/national/florida-police-officers-kill-armed-man-who-shouted-slurs/article_2d677687-1f15-50cf-ab36-d4efd2e81e19.html","","2017-11-03 12:30:00","6 Florida police officers kill armed man who shouted slurs | AP National News"
"http://www.washingtontimes.com/news/2017/nov/3/6-florida-police-officers-kill-armed-man-who-shout/","http://amp.washingtontimes.com/news/2017/nov/3/6-florida-police-officers-kill-armed-man-who-shout/","2017-11-03 13:30:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.wacotrib.com/news/ap_nation/florida-police-officers-kill-armed-man-who-shouted-slurs/article_a1e10cdd-e7f2-5f31-acd8-5575303e0da1.html","","2017-11-03 12:45:00","6 Florida police officers kill armed man who shouted slurs | National News"
"http://mynorthwest.com/803295/6-florida-police-officers-kill-armed-man-who-shouted-slurs/","http://mynorthwest.com/803295/6-florida-police-officers-kill-armed-man-who-shouted-slurs/amp/","2017-11-03 12:45:00","6 Florida police officers kill armed man who shouted slurs"
"http://abcnews.go.com/US/wireStory/florida-police-officers-kill-armed-man-shouted-slurs-50904828","http://abcnews.go.com/amp/US/wireStory/florida-police-officers-kill-armed-man-shouted-slurs-50904828","2017-11-03 11:45:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.sfgate.com/news/crime/article/6-Florida-police-officers-kill-armed-man-who-12328833.php","http://www.sfgate.com/news/crime/amp/6-Florida-police-officers-kill-armed-man-who-12328833.php","2017-11-03 11:45:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.sanluisobispo.com/news/business/article182475106.html","//amp.sanluisobispo.com/news/business/article182475106.html","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.sunherald.com/news/business/article182475106.html","//amp.sunherald.com/news/business/article182475106.html","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.theolympian.com/news/business/article182475106.html","//amp.theolympian.com/news/business/article182475106.html","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.ledger-enquirer.com/news/business/article182475106.html","//amp.ledger-enquirer.com/news/business/article182475106.html","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.fresnobee.com/news/business/article182475106.html","//amp.fresnobee.com/news/business/article182475106.html","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://www.dailyprogress.com/news/national/wire/florida-police-officers-kill-armed-man-who-shouted-slurs/article_e17d4ea6-7e75-5bac-8b3f-e650d335001f.html","","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs | National News"
"http://www.bradenton.com/news/business/article182475106.html","//amp.bradenton.com/news/business/article182475106.html","2017-11-03 12:00:00","6 Florida police officers kill armed man who shouted slurs"
"http://fox2now.com/2017/11/06/authorities-teen-charged-after-firing-at-chicago-officers/","http://fox2now.com/2017/11/06/authorities-teen-charged-after-firing-at-chicago-officers/amp/","2017-11-06 12:45:00","Authorities : Teen charged after firing at Chicago officers"
"http://www.wptv.com/news/state/13-year-old-florida-boy-carjacks-elderly-woman","http://amp.wptv.com/2389524321/13-year-old-florida-boy-carjacks-elderly-woman.html","2017-11-03 15:00:00","13 - year - old Florida boy carjacks elderly woman"
"http://theworldlink.com/news/state-and-regional/officers-who-shot-wounded-teen-cleared-of-any-wrongdoing/article_53016622-5d68-5ce2-b640-051c85d3bec1.html","http://theworldlink.com/news/state-and-regional/officers-who-shot-wounded-teen-cleared-of-any-wrongdoing/article_53016622-5d68-5ce2-b640-051c85d3bec1.amp.html","2017-11-09 20:30:00","Officers who shot , wounded teen cleared of any wrongdoing | Oregon"
"http://www.sfgate.com/news/crime/article/Officers-who-shot-wounded-teen-cleared-of-any-12343535.php","http://www.sfgate.com/news/crime/amp/Officers-who-shot-wounded-teen-cleared-of-any-12343535.php","2017-11-09 07:30:00","Officers who shot , wounded teen cleared of any wrongdoing"
"http://projects.registerguard.com/apf/ore/or-two-officers-justified-shooting/","","2017-11-09 09:00:00","Officers who shot , wounded teen cleared of any wrongdoing"
"http://www.onenewspage.com/n/World/75eipvmln/Police-Teen-shot-outside-Lansing-Michigan-school.htm","http://m.onenewspage.com/n/World/75eipvmln/Police-Teen-shot-outside-Lansing-Michigan-school.htm","2017-11-04 02:30:00","Police : Teen shot outside Lansing , Michigan , school"
"http://thegardenisland.com/news/national/teenager-critically-injured-while-playing-russian-roulette/article_2adb9dbc-28e1-5fbe-937b-c85082e23fef.html","","2017-11-02 11:15:00","Teenager critically injured while playing Russian Roulette"
"http://www.koaa.com/story/32184618/news-minute-here-is-the-latest-colorado-news-from-the-associated-press-at-540-am-mst","","2017-11-09 13:30:00","News Minute : Here is the latest Colorado news from The Associate - KOAA . com | Continuous News"
"http://kfgo.com/news/articles/2017/nov/03/crystal-officers-cleared-in-park-shooting/","","2017-11-03 17:30:00","Crystal officers cleared in park shooting | News"
"http://wjon.com/crystal-officers-cleared-in-park-shooting/","","2017-11-02 19:15:00","Crystal Officers Cleared in Park Shooting"
